event_id,session_id,cow_id,layer,label,code,en,type,evidence,protocol,t_start_rel_ms,t_end_rel_ms,duration_ms,device_key,device_mac,video_name,adjudication,sensor_eligible
EVT-00129,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,95758.0,110138.0,14380.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00130,2026-07-28 10_07_41,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,138316.0,193069.0,54753.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00131,2026-07-28 10_07_41,20201-3,objective_event,排尿,URINATION,urination,interval,两者,v3,210701.0,250095.0,39394.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00132,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,294454.0,302377.0,7923.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00133,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,480854.0,489194.0,8340.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00134,2026-07-28 10_07_41,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,508885.0,601355.0,92470.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00135,2026-07-28 10_07_41,20201-3,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,649242.0,670696.0,21454.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00136,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1422753.0,1435658.0,12905.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00137,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1490485.0,1495713.0,5228.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00138,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1505507.0,1515511.0,10004.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00139,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1523838.0,1542167.0,18329.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00140,2026-07-28 10_07_41,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,1561114.0,1616496.0,55382.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00141,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1644177.0,1661252.0,17075.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00142,2026-07-28 10_07_41,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1684029.0,1730726.0,46697.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00143,2026-07-28 10_07_41,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1909855.0,1967410.0,57555.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00144,2026-07-28 10_07_41,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2186964.0,2268196.0,81232.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00145,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,2533871.0,2541791.0,7920.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00146,2026-07-28 10_07_41,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,3068637.0,3493795.0,425158.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00147,2026-07-28 10_07_41,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,3502914.0,3511034.0,8120.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00148,2026-07-28 10_07_41,20201-3,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,3532514.0,3552718.0,20204.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00134.mp4,single_annotator,True
EVT-00149,2026-07-28 11_13_43,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,74855.0,105730.0,30875.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00150,2026-07-28 11_13_43,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,108241.0,113871.0,5630.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00151,2026-07-28 11_13_43,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,200217.0,427253.0,227036.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00152,2026-07-28 11_13_43,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,455112.0,1080877.0,625765.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00153,2026-07-28 11_13_43,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1099947.0,1278748.0,178801.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00154,2026-07-28 11_13_43,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1584314.0,1713413.0,129099.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00155,2026-07-28 11_13_43,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2287947.0,2920432.0,632485.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00156,2026-07-28 11_13_43,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2997335.0,3149561.0,152226.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00157,2026-07-28 11_13_43,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,3200174.0,3328397.0,128223.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00158,2026-07-28 11_13_43,20201-3,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,3377113.0,3391493.0,14380.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00159,2026-07-28 11_13_43,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,3406716.0,3463228.0,56512.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00160,2026-07-28 11_13_43,20201-3,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,3463486.0,3478497.0,15011.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00161,2026-07-28 11_13_43,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,3482667.0,3491204.0,8537.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00162,2026-07-28 11_13_43,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,3513499.0,3599856.0,86357.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00142.mp4,single_annotator,True
EVT-00163,2026-07-28 12_19_46,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2298.0,115889.0,113591.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00164,2026-07-28 12_19_46,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,203565.0,282212.0,78647.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00165,2026-07-28 12_19_46,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,328252.0,441113.0,112861.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00166,2026-07-28 12_19_46,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,448787.0,463355.0,14568.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00167,2026-07-28 12_19_46,20201-3,objective_event,排便,DEFECATION,defecation,interval,两者,v3,496079.0,511919.0,15840.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00168,2026-07-28 12_19_46,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,516509.0,527133.0,10624.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00169,2026-07-28 12_19_46,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,550126.0,656364.0,106238.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00170,2026-07-28 12_19_46,20201-3,objective_event,排尿,URINATION,urination,interval,两者,v3,695794.0,718095.0,22301.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00171,2026-07-28 12_19_46,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,751007.0,757049.0,6042.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00172,2026-07-28 12_19_46,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,761607.0,767447.0,5840.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00173,2026-07-28 12_19_46,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,793720.0,802470.0,8750.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00174,2026-07-28 12_19_46,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,843486.0,1220850.0,377364.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00175,2026-07-28 12_19_46,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1269217.0,2112473.0,843256.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00176,2026-07-28 12_19_46,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,2218133.0,2227730.0,9597.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00177,2026-07-28 12_19_46,20201-3,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2268550.0,2283565.0,15015.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00178,2026-07-28 12_19_46,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,2347453.0,3202605.0,855152.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00179,2026-07-28 12_19_46,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,3516651.0,3599857.0,83206.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00150.mp4,single_annotator,True
EVT-00180,2026-07-28 13_25_36,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,0.0,226444.0,226444.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00181,2026-07-28 13_25_36,20201-3,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,232484.0,244355.0,11871.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00182,2026-07-28 13_25_36,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,249996.0,258956.0,8960.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00183,2026-07-28 13_25_36,20201-3,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,265616.0,280196.0,14580.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00184,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,310783.0,390665.0,79882.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00185,2026-07-28 13_25_36,20201-3,objective_event,排尿,URINATION,urination,interval,两者,v3,421257.0,437518.0,16261.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00186,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,480945.0,568141.0,87196.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00187,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,846243.0,918568.0,72325.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00188,2026-07-28 13_25_36,20201-3,objective_event,排尿,URINATION,urination,interval,两者,v3,928923.0,946024.0,17101.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00189,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,992909.0,1134613.0,141704.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00190,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1256628.0,1365180.0,108552.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00191,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1492251.0,1986157.0,493906.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00192,2026-07-28 13_25_36,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,2034263.0,2132255.0,97992.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00193,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2253278.0,2329842.0,76564.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00194,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2378452.0,2697521.0,319069.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00195,2026-07-28 13_25_36,20201-3,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,2749089.0,2772842.0,23753.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00196,2026-07-28 13_25_36,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,2772842.0,2792222.0,19380.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00197,2026-07-28 13_25_36,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,2802556.0,2876885.0,74329.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00198,2026-07-28 13_25_36,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,2876885.0,2892706.0,15821.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00199,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2896666.0,3198615.0,301949.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00200,2026-07-28 13_25_36,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,3293633.0,3300926.0,7293.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00201,2026-07-28 13_25_36,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,3305926.0,3313233.0,7307.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00202,2026-07-28 13_25_36,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,3441483.0,3586939.0,145456.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00158.mp4,single_annotator,True
EVT-00203,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,143893.0,153473.0,9580.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00204,2026-07-28 14_31_31,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,354085.0,678737.0,324652.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00205,2026-07-28 14_31_31,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,797857.0,980509.0,182652.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00206,2026-07-28 14_31_31,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,1067869.0,1208389.0,140520.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00207,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1222861.0,1238081.0,15220.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00208,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1246005.0,1266203.0,20198.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00209,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,1287483.0,1304564.0,17081.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00210,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,2403772.0,2426906.0,23134.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00211,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,2454210.0,2473800.0,19590.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00212,2026-07-28 14_31_31,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,2491087.0,2543687.0,52600.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00213,2026-07-28 14_31_31,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2655749.0,2685075.0,29326.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00214,2026-07-28 14_31_31,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2707609.0,2858772.0,151163.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00215,2026-07-28 14_31_31,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,2881782.0,2972910.0,91128.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00216,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,3320332.0,3331593.0,11261.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00217,2026-07-28 14_31_31,20201-3,body_state,站立,STANDING,standing,interval,两者,v3,3354611.0,3426001.0,71390.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00218,2026-07-28 14_31_31,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,3426894.0,3436895.0,10001.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00166.mp4,single_annotator,True
EVT-00219,2026-07-28 15_37_38,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,753906.0,760786.0,6880.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00220,2026-07-28 15_37_38,20201-3,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,795767.0,824736.0,28969.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00221,2026-07-28 15_37_38,20201-3,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,922792.0,945941.0,23149.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00222,2026-07-28 15_37_38,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,963861.0,1321322.0,357461.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00223,2026-07-28 15_37_38,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,1345136.0,2047170.0,702034.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00224,2026-07-28 15_37_38,20201-3,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2052810.0,2062850.0,10040.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00225,2026-07-28 15_37_38,20201-3,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2410519.0,2428439.0,17920.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00226,2026-07-28 15_37_38,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,2438569.0,3349248.0,910679.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00227,2026-07-28 15_37_38,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,3370069.0,3599857.0,229788.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00174.mp4,single_annotator,True
EVT-00228,2026-07-28 16_44_10,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,63932.0,182375.0,118443.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00229,2026-07-28 16_44_10,20201-3,body_state,采食,FEEDING,feeding,interval,两者,v3,236005.0,347169.0,111164.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00230,2026-07-28 16_44_10,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,421154.0,429474.0,8320.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00231,2026-07-28 16_44_10,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,453455.0,458665.0,5210.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00232,2026-07-28 16_44_10,20201-3,body_state,行走,WALKING,walking,interval,两者,v3,489908.0,496168.0,6260.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00233,2026-07-28 16_44_10,20201-3,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,501794.0,515548.0,13754.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00234,2026-07-28 16_44_10,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,538648.0,1363908.0,825260.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00235,2026-07-28 16_44_10,20201-3,body_state,躺卧,LYING,lying,interval,两者,v3,1386476.0,2098808.0,712332.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
EVT-00236,2026-07-28 16_44_10,20201-3,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2118053.0,2133472.0,15419.0,546C50CA01F1-20201-3,546C50CA01F1,hiv00182.mp4,single_annotator,True
